[Connect DataFile][2.1]
Date:	20/04/2026
Time:	16:59:18
Unit:	°C
Resolution:	60,000/0,100
Values:	12
SnapshotTrigger:	0	0,0
MeasurementTrigger:	0	0,0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
009:52:00,000	-37,3	13,9	15,0	-37,3	0,0	0,0	0,0	0,950	0,000	5008,871	0,0	-37,2		02:51:18:736		
009:53:00,000	-39,9	13,9	15,0	-39,9	0,0	0,0	0,0	0,950	0,000	5008,890	0,0	-39,8		02:52:18:736		
009:54:00,000	-39,8	13,9	15,0	-39,8	0,0	0,0	0,0	0,950	0,000	5008,185	0,0	-39,6		02:53:18:736		
009:55:00,000	-39,6	13,9	15,0	-39,6	0,0	0,0	0,0	0,950	0,000	5008,194	0,0	-39,4		02:54:18:736		
009:56:00,000	-40,0	13,9	15,0	-40,0	0,0	0,0	0,0	0,950	0,000	5009,121	0,0	-39,8		02:55:18:736		
009:57:00,000	-39,9	13,9	15,0	-39,9	0,0	0,0	0,0	0,950	0,000	5008,981	0,0	-39,8		02:56:18:736		
009:58:00,000	-39,4	13,9	15,0	-39,4	0,0	0,0	0,0	0,950	0,000	5008,287	0,0	-39,3		02:57:18:736		
009:59:00,000	-39,6	13,8	15,0	-39,6	0,0	0,0	0,0	0,950	0,000	5008,621	0,0	-39,4		02:58:18:736		
010:00:00,000	-39,6	13,8	15,0	-39,6	0,0	0,0	0,0	0,950	0,000	5009,019	0,0	-39,5		02:59:18:736		
010:01:00,000	-39,5	13,9	15,0	-39,5	0,0	0,0	0,0	0,950	0,000	5010,092	0,0	-39,4		03:00:18:736		
010:02:00,000	-39,8	13,9	15,0	-39,8	0,0	0,0	0,0	0,950	0,000	5009,398	0,0	-39,6		03:01:18:736		
010:03:00,000	-39,8	13,9	15,0	-39,8	0,0	0,0	0,0	0,950	0,000	5009,324	0,0	-39,7		03:02:18:736		
010:04:00,000	-39,8	13,9	15,0	-39,8	0,0	0,0	0,0	0,950	0,000	5008,667	0,0	-39,8		03:03:18:736		
010:05:00,000	-39,7	13,9	15,0	-39,7	0,0	0,0	0,0	0,950	0,000	5009,257	0,0	-39,5		03:04:18:736		
010:06:00,000	-39,5	13,9	15,0	-39,5	0,0	0,0	0,0	0,950	0,000	5008,509	0,0	-39,2		03:05:18:736		
010:07:00,000	-39,4	13,9	15,0	-39,4	0,0	0,0	0,0	0,950	0,000	5008,651	0,0	-39,4		03:06:18:736		
010:08:00,000	-39,3	13,9	15,0	-39,3	0,0	0,0	0,0	0,950	0,000	5009,000	0,0	-39,1		03:07:18:736		
010:09:00,000	-39,0	14,0	15,0	-39,0	0,0	0,0	0,0	0,950	0,000	5009,694	0,0	-38,8		03:08:18:736		
010:10:00,000	-39,6	14,0	15,0	-39,6	0,0	0,0	0,0	0,950	0,000	5008,861	0,0	-39,5		03:09:18:736		
010:11:00,000	-39,8	14,0	15,0	-39,8	0,0	0,0	0,0	0,950	0,000	5009,376	0,0	-39,7		03:10:18:736		
010:12:00,000	-39,7	14,0	15,0	-39,7	0,0	0,0	0,0	0,950	0,000	5008,093	0,0	-39,5		03:11:18:736		
010:13:00,000	-39,4	14,0	15,0	-39,4	0,0	0,0	0,0	0,950	0,000	5009,185	0,0	-39,3		03:12:18:736		
010:14:00,000	-39,3	13,9	15,0	-39,3	0,0	0,0	0,0	0,950	0,000	5008,458	0,0	-39,0		03:13:18:736		
010:15:00,000	-39,5	13,9	15,0	-39,4	0,0	0,0	0,0	0,950	0,000	5008,852	0,0	-39,4		03:14:18:736		
010:16:00,000	-36,4	13,9	15,0	-36,4	0,0	0,0	0,0	0,950	0,000	5008,861	0,0	-36,2		03:15:18:736		
010:17:00,000	-37,5	13,9	15,0	-37,5	0,0	0,0	0,0	0,950	0,000	5008,879	0,0	-37,2		03:16:18:736		
010:18:00,000	-31,6	13,9	15,0	-31,6	0,0	0,0	0,0	0,950	0,000	5009,426	0,0	-31,5		03:17:18:736		
010:19:00,000	-31,4	13,8	14,9	-31,4	0,0	0,0	0,0	0,950	0,000	5009,092	0,0	-31,1		03:18:18:736		
010:20:00,000	-30,6	13,7	14,8	-30,6	0,0	0,0	0,0	0,950	0,000	5008,676	0,0	-30,6		03:19:18:736		
010:21:00,000	-37,5	13,5	14,7	-37,5	0,0	0,0	0,0	0,950	0,000	5007,917	0,0	-37,3		03:20:18:736		
010:22:00,000	-23,8	13,5	14,7	-23,8	0,0	0,0	0,0	0,950	0,000	5008,138	0,0	-23,4		03:21:18:736		
010:23:00,000	2,5	13,5	14,7	2,5	0,0	0,0	0,0	0,950	0,000	5008,389	0,0	2,6		03:22:18:736		
010:24:00,000	-9,7	13,5	14,7	-9,7	0,0	0,0	0,0	0,950	0,000	5008,422	0,0	-9,6		03:23:18:736		
010:25:00,000	-13,0	13,6	14,7	-13,0	0,0	0,0	0,0	0,950	0,000	5009,129	0,0	-12,8		03:24:18:736		
010:26:00,000	-14,7	13,6	14,7	-14,7	0,0	0,0	0,0	0,950	0,000	5010,759	0,0	-14,5		03:25:18:736		
010:27:00,000	-32,0	13,6	14,7	-32,0	0,0	0,0	0,0	0,950	0,000	5013,879	0,0	-31,8		03:26:18:736		
010:28:00,000	-39,5	13,6	14,7	-39,5	0,0	0,0	0,0	0,950	0,000	5020,954	0,0	-39,4		03:27:18:736		
010:29:00,000	-40,2	13,6	14,7	-40,2	0,0	0,0	0,0	0,950	0,000	5011,871	0,0	-39,9		03:28:18:736		
010:30:00,000	-40,1	13,6	14,7	-40,1	0,0	0,0	0,0	0,950	0,000	5009,055	0,0	-39,8		03:29:18:736		
010:31:00,000	-40,1	13,5	14,7	-40,1	0,0	0,0	0,0	0,950	0,000	5008,259	0,0	-39,9		03:30:18:736		
010:32:00,000	-39,9	13,5	14,6	-39,9	0,0	0,0	0,0	0,950	0,000	5009,157	0,0	-39,8		03:31:18:736		
010:33:00,000	-39,9	13,4	14,6	-39,9	0,0	0,0	0,0	0,950	0,000	5008,605	0,0	-39,7		03:32:18:736		
010:34:00,000	-39,9	13,4	14,6	-39,9	0,0	0,0	0,0	0,950	0,000	5008,898	0,0	-39,6		03:33:18:736		
010:35:00,000	-39,9	13,5	14,6	-39,9	0,0	0,0	0,0	0,950	0,000	5008,148	0,0	-39,7		03:34:18:736		
010:36:00,000	-39,7	13,7	14,6	-39,7	0,0	0,0	0,0	0,950	0,000	5008,648	0,0	-39,5		03:35:18:736		
010:37:00,000	-39,7	13,7	14,6	-39,7	0,0	0,0	0,0	0,950	0,000	5008,741	0,0	-39,5		03:36:18:736		
010:38:00,000	-39,8	13,7	14,6	-39,8	0,0	0,0	0,0	0,950	0,000	5009,093	0,0	-39,5		03:37:18:736		
010:39:00,000	-39,8	13,7	14,6	-39,8	0,0	0,0	0,0	0,950	0,000	5009,596	0,0	-39,8		03:38:18:736		
010:40:00,000	-40,0	13,7	14,6	-40,0	0,0	0,0	0,0	0,950	0,000	5008,519	0,0	-39,9		03:39:18:736		
010:41:00,000	-40,2	13,7	14,6	-40,2	0,0	0,0	0,0	0,950	0,000	5008,532	0,0	-40,0		03:40:18:736		
010:42:00,000	-40,3	13,7	14,6	-40,3	0,0	0,0	0,0	0,950	0,000	5009,065	0,0	-40,0		03:41:18:736		
010:43:00,000	-40,5	13,6	14,6	-40,5	0,0	0,0	0,0	0,950	0,000	5008,165	0,0	-40,4		03:42:18:736		
010:44:00,000	-40,8	13,5	14,6	-40,8	0,0	0,0	0,0	0,950	0,000	5009,083	0,0	-40,5		03:43:18:736		
010:45:00,000	-40,7	13,5	14,6	-40,7	0,0	0,0	0,0	0,950	0,000	5007,898	0,0	-40,4		03:44:18:736		
010:46:00,000	-40,5	13,5	14,6	-40,5	0,0	0,0	0,0	0,950	0,000	5008,339	0,0	-40,2		03:45:18:736		
010:47:00,000	-40,3	13,4	14,6	-40,3	0,0	0,0	0,0	0,950	0,000	5009,213	0,0	-40,1		03:46:18:736		
010:48:00,000	-40,2	13,4	14,6	-40,2	0,0	0,0	0,0	0,950	0,000	5008,935	0,0	-40,2		03:47:18:736		
010:49:00,000	-40,3	13,4	14,6	-40,3	0,0	0,0	0,0	0,950	0,000	5008,092	0,0	-40,0		03:48:18:736		
010:50:00,000	-40,3	13,4	14,6	-40,3	0,0	0,0	0,0	0,950	0,000	5007,796	0,0	-40,1		03:49:18:736		
010:51:00,000	-40,1	13,6	14,6	-40,1	0,0	0,0	0,0	0,950	0,000	5008,509	0,0	-39,9		03:50:18:736		
010:52:00,000	-40,2	13,8	14,6	-40,2	0,0	0,0	0,0	0,950	0,000	5008,514	0,0	-40,1		03:51:18:736		
010:53:00,000	-40,1	13,8	14,6	-40,0	0,0	0,0	0,0	0,950	0,000	5009,889	0,0	-40,1		03:52:18:736		
010:54:00,000	-40,1	13,9	14,6	-40,1	0,0	0,0	0,0	0,950	0,000	5009,167	0,0	-40,0		03:53:18:736		
010:55:00,000	-40,3	13,9	14,6	-40,2	0,0	0,0	0,0	0,950	0,000	5009,184	0,0	-40,0		03:54:18:736		
010:56:00,000	-40,4	13,8	14,6	-40,3	0,0	0,0	0,0	0,950	0,000	5009,167	0,0	-40,1		03:55:18:736		
010:57:00,000	-40,4	13,7	14,6	-40,4	0,0	0,0	0,0	0,950	0,000	5009,371	0,0	-40,2		03:56:18:736		
010:58:00,000	-40,3	13,6	14,6	-40,3	0,0	0,0	0,0	0,950	0,000	5009,000	0,0	-40,0		03:57:18:736		
010:59:00,000	-40,2	13,7	14,6	-40,2	0,0	0,0	0,0	0,950	0,000	5009,296	0,0	-40,0		03:58:18:736		
011:00:00,000	-40,3	13,7	14,6	-40,3	0,0	0,0	0,0	0,950	0,000	5008,734	0,0	-40,0		03:59:18:736		
011:01:00,000	-40,2	13,7	14,6	-40,2	0,0	0,0	0,0	0,950	0,000	5008,065	0,0	-39,9		04:00:18:736		
011:02:00,000	-40,4	13,6	14,6	-40,4	0,0	0,0	0,0	0,950	0,000	5009,074	0,0	-40,3		04:01:18:736		
011:03:00,000	-40,5	13,6	14,6	-40,5	0,0	0,0	0,0	0,950	0,000	5009,259	0,0	-40,1		04:02:18:736		
011:04:00,000	-40,7	13,5	14,6	-40,7	0,0	0,0	0,0	0,950	0,000	5008,064	0,0	-40,5		04:03:18:736		
011:05:00,000	-40,9	13,4	14,6	-40,9	0,0	0,0	0,0	0,950	0,000	5009,629	0,0	-40,8		04:04:18:736		
011:06:00,000	-40,9	13,4	14,6	-40,9	0,0	0,0	0,0	0,950	0,000	5007,927	0,0	-40,6		04:05:18:736		
011:07:00,000	-40,8	13,3	14,5	-40,8	0,0	0,0	0,0	0,950	0,000	5007,250	0,0	-40,6		04:06:18:736		
011:08:00,000	-40,5	13,3	14,5	-40,5	0,0	0,0	0,0	0,950	0,000	5007,944	0,0	-40,3		04:07:18:736		
011:09:00,000	-40,4	13,2	14,4	-40,4	0,0	0,0	0,0	0,950	0,000	5008,907	0,0	-40,3		04:08:18:736		
011:10:00,000	-40,5	13,2	14,4	-40,5	0,0	0,0	0,0	0,950	0,000	5008,431	0,0	-40,4		04:09:18:736		
011:11:00,000	-40,7	13,2	14,4	-40,7	0,0	0,0	0,0	0,950	0,000	5009,028	0,0	-40,6		04:10:18:736		
011:12:00,000	-40,6	13,2	14,4	-40,6	0,0	0,0	0,0	0,950	0,000	5008,385	0,0	-40,4		04:11:18:736		
011:13:00,000	-40,6	13,2	14,4	-40,6	0,0	0,0	0,0	0,950	0,000	5007,806	0,0	-40,5		04:12:18:736		
011:14:00,000	-40,7	13,2	14,4	-40,7	0,0	0,0	0,0	0,950	0,000	5008,204	0,0	-40,5		04:13:18:736		
011:15:00,000	-40,9	13,2	14,4	-40,9	0,0	0,0	0,0	0,950	0,000	5008,193	0,0	-40,7		04:14:18:736		
011:16:00,000	-41,1	13,2	14,4	-41,1	0,0	0,0	0,0	0,950	0,000	5008,241	0,0	-40,9		04:15:18:736		
011:17:00,000	-41,1	13,3	14,4	-41,1	0,0	0,0	0,0	0,950	0,000	5008,972	0,0	-41,0		04:16:18:736		
011:18:00,000	-40,9	13,3	14,4	-40,9	0,0	0,0	0,0	0,950	0,000	5008,139	0,0	-40,8		04:17:18:736		
011:19:00,000	-40,8	13,3	14,4	-40,7	0,0	0,0	0,0	0,950	0,000	5009,315	0,0	-40,6		04:18:18:736		
011:20:00,000	-40,7	13,3	14,4	-40,7	0,0	0,0	0,0	0,950	0,000	5007,661	0,0	-40,5		04:19:18:736		
011:21:00,000	-40,7	13,3	14,4	-40,7	0,0	0,0	0,0	0,950	0,000	5008,046	0,0	-40,6		04:20:18:736		
011:22:00,000	-40,7	13,4	14,4	-40,7	0,0	0,0	0,0	0,950	0,000	5008,722	0,0	-40,5		04:21:18:736		
011:23:00,000	-40,8	13,5	14,4	-40,8	0,0	0,0	0,0	0,950	0,000	5008,184	0,0	-40,7		04:22:18:736		
011:24:00,000	-40,9	13,6	14,4	-40,9	0,0	0,0	0,0	0,950	0,000	5008,824	0,0	-40,7		04:23:18:736		
011:25:00,000	-41,1	13,5	14,4	-41,1	0,0	0,0	0,0	0,950	0,000	5008,037	0,0	-41,1		04:24:18:736		
011:26:00,000	-40,9	13,5	14,4	-40,9	0,0	0,0	0,0	0,950	0,000	5008,542	0,0	-40,7		04:25:18:736		
011:27:00,000	-40,8	13,6	14,4	-40,8	0,0	0,0	0,0	0,950	0,000	5009,472	0,0	-40,5		04:26:18:736		
011:28:00,000	-40,7	13,6	14,4	-40,7	0,0	0,0	0,0	0,950	0,000	5008,139	0,0	-40,4		04:27:18:736		
011:29:00,000	-40,5	13,7	14,4	-40,5	0,0	0,0	0,0	0,950	0,000	5009,440	0,0	-40,5		04:28:18:736		
011:30:00,000	-40,4	13,8	14,4	-40,4	0,0	0,0	0,0	0,950	0,000	5008,500	0,0	-40,2		04:29:18:736		
011:31:00,000	-40,3	13,8	14,4	-40,3	0,0	0,0	0,0	0,950	0,000	5008,852	0,0	-39,9		04:30:18:736		
011:32:00,000	-40,1	13,9	14,4	-40,1	0,0	0,0	0,0	0,950	0,000	5008,367	0,0	-40,1		04:31:18:736		
011:33:00,000	-40,1	13,9	14,5	-40,1	0,0	0,0	0,0	0,950	0,000	5009,167	0,0	-39,9		04:32:18:736		
011:34:00,000	-39,9	13,8	14,5	-39,9	0,0	0,0	0,0	0,950	0,000	5008,184	0,0	-39,7		04:33:18:736		
011:35:00,000	-39,9	13,8	14,5	-39,9	0,0	0,0	0,0	0,950	0,000	5008,324	0,0	-39,6		04:34:18:736		
011:36:00,000	-39,9	13,8	14,5	-39,9	0,0	0,0	0,0	0,950	0,000	5009,231	0,0	-39,8		04:35:18:736		
011:37:00,000	-39,9	13,9	14,5	-39,9	0,0	0,0	0,0	0,950	0,000	5008,422	0,0	-39,7		04:36:18:736		
011:38:00,000	-39,9	14,1	14,6	-39,9	0,0	0,0	0,0	0,950	0,000	5009,991	0,0	-39,7		04:37:18:736		
011:39:00,000	-40,3	14,0	14,7	-40,3	0,0	0,0	0,0	0,950	0,000	5009,963	0,0	-40,1		04:38:18:736		
011:40:00,000	-40,3	14,0	14,7	-40,3	0,0	0,0	0,0	0,950	0,000	5008,734	0,0	-40,2		04:39:18:736		
011:41:00,000	-40,4	13,9	14,7	-40,4	0,0	0,0	0,0	0,950	0,000	5008,583	0,0	-40,3		04:40:18:736		
011:42:00,000	-40,4	13,9	14,7	-40,4	0,0	0,0	0,0	0,950	0,000	5009,333	0,0	-40,2		04:41:18:736		
011:43:00,000	-40,5	13,8	14,7	-40,5	0,0	0,0	0,0	0,950	0,000	5008,716	0,0	-40,2		04:42:18:736		
011:44:00,000	-40,6	13,8	14,7	-40,6	0,0	0,0	0,0	0,950	0,000	5008,324	0,0	-40,5		04:43:18:736		
011:45:00,000	-40,4	13,8	14,7	-40,4	0,0	0,0	0,0	0,950	0,000	5009,065	0,0	-40,2		04:44:18:736		
011:46:00,000	-40,4	13,8	14,7	-40,4	0,0	0,0	0,0	0,950	0,000	5008,257	0,0	-40,2		04:45:18:736		
011:47:00,000	-40,6	13,7	14,7	-40,6	0,0	0,0	0,0	0,950	0,000	5008,879	0,0	-40,4		04:46:18:736		
011:48:00,000	-40,7	13,7	14,7	-40,7	0,0	0,0	0,0	0,950	0,000	5009,037	0,0	-40,6		04:47:18:736		
011:49:00,000	-40,8	13,6	14,7	-40,8	0,0	0,0	0,0	0,950	0,000	5009,542	0,0	-40,6		04:48:18:736		
011:50:00,000	-40,6	13,5	14,7	-40,6	0,0	0,0	0,0	0,950	0,000	5008,296	0,0	-40,3		04:49:18:736		
011:51:00,000	-40,5	13,5	14,7	-40,5	0,0	0,0	0,0	0,950	0,000	5008,815	0,0	-40,4		04:50:18:736		
011:52:00,000	-40,3	13,6	14,7	-40,3	0,0	0,0	0,0	0,950	0,000	5008,716	0,0	-40,0		04:51:18:736		
011:53:00,000	-40,1	13,7	14,7	-40,0	0,0	0,0	0,0	0,950	0,000	5008,796	0,0	-39,9		04:52:18:736		
011:54:00,000	-40,1	13,8	14,7	-40,0	0,0	0,0	0,0	0,950	0,000	5008,806	0,0	-40,0		04:53:18:736		
011:55:00,000	-40,0	13,9	14,7	-40,0	0,0	0,0	0,0	0,950	0,000	5009,426	0,0	-39,7		04:54:18:736		
011:56:00,000	-40,1	13,9	14,7	-40,1	0,0	0,0	0,0	0,950	0,000	5008,917	0,0	-39,8		04:55:18:736		
011:57:00,000	-40,1	13,9	14,7	-40,1	0,0	0,0	0,0	0,950	0,000	5009,537	0,0	-40,1		04:56:18:736		
011:58:00,000	-40,1	13,9	14,7	-40,1	0,0	0,0	0,0	0,950	0,000	5008,963	0,0	-40,0		04:57:18:736		
011:59:00,000	-39,8	13,9	14,7	-39,8	0,0	0,0	0,0	0,950	0,000	5009,422	0,0	-39,4		04:58:18:736		
012:00:00,000	-39,0	13,9	14,7	-39,0	0,0	0,0	0,0	0,950	0,000	5008,324	0,0	-38,8		04:59:18:736		
012:01:00,000	-31,3	13,9	14,7	-31,3	0,0	0,0	0,0	0,950	0,000	5009,241	0,0	-31,2		05:00:18:736		
012:02:00,000	-35,5	13,8	14,7	-35,5	0,0	0,0	0,0	0,950	0,000	5008,537	0,0	-35,3		05:01:18:736		
012:03:00,000	-35,7	13,7	14,7	-35,7	0,0	0,0	0,0	0,950	0,000	5010,550	0,0	-35,6		05:02:18:736		
012:04:00,000	-29,3	13,7	14,7	-29,2	0,0	0,0	0,0	0,950	0,000	5009,000	0,0	-29,1		05:03:18:736		
012:05:00,000	-20,7	13,7	14,7	-20,7	0,0	0,0	0,0	0,950	0,000	5009,287	0,0	-20,4		05:04:18:736		
012:06:00,000	-5,4	13,9	14,7	-5,4	0,0	0,0	0,0	0,950	0,000	5009,055	0,0	-5,2		05:05:18:736		
012:07:00,000	-8,8	13,9	14,7	-8,8	0,0	0,0	0,0	0,950	0,000	5009,213	0,0	-8,8		05:06:18:736		
012:08:00,000	-28,2	14,0	14,7	-28,2	0,0	0,0	0,0	0,950	0,000	5008,679	0,0	-28,1		05:07:18:736		
012:09:00,000	-37,0	14,0	14,7	-37,0	0,0	0,0	0,0	0,950	0,000	5009,426	0,0	-36,8		05:08:18:736		
012:10:00,000	-39,1	14,0	14,7	-39,1	0,0	0,0	0,0	0,950	0,000	5010,398	0,0	-39,0		05:09:18:736		
012:11:00,000	-39,0	14,0	14,7	-39,0	0,0	0,0	0,0	0,950	0,000	5011,231	0,0	-38,8		05:10:18:736		
012:12:00,000	-26,0	14,1	14,7	-26,0	0,0	0,0	0,0	0,950	0,000	5010,358	0,0	-25,9		05:11:18:736		
012:13:00,000	-2,9	14,2	14,8	-2,9	0,0	0,0	0,0	0,950	0,000	5009,167	0,0	-2,8		05:12:18:736		
012:14:00,000	3,6	14,3	14,8	3,6	0,0	0,0	0,0	0,950	0,000	5009,621	0,0	3,6		05:13:18:736		
012:15:00,000	-0,9	14,4	15,0	-0,9	0,0	0,0	0,0	0,950	0,000	5009,532	0,0	-0,9		05:14:18:736		
012:16:00,000	-6,2	14,4	15,0	-6,2	0,0	0,0	0,0	0,950	0,000	5009,102	0,0	-6,1		05:15:18:736		
012:17:00,000	-17,3	14,5	15,1	-17,3	0,0	0,0	0,0	0,950	0,000	5009,395	0,0	-17,1		05:16:18:736		
012:18:00,000	-25,6	14,5	15,1	-25,6	0,0	0,0	0,0	0,950	0,000	5010,083	0,0	-25,6		05:17:18:736		
012:19:00,000	-29,1	14,5	15,1	-29,1	0,0	0,0	0,0	0,950	0,000	5010,667	0,0	-29,0		05:18:18:736		
012:20:00,000	-38,5	14,5	15,1	-38,4	0,0	0,0	0,0	0,950	0,000	5009,879	0,0	-38,3		05:19:18:736		
012:21:00,000	-38,0	14,5	15,1	-38,0	0,0	0,0	0,0	0,950	0,000	5008,981	0,0	-37,9		05:20:18:736		
012:22:00,000	-40,1	14,6	15,2	-40,1	0,0	0,0	0,0	0,950	0,000	5012,324	0,0	-40,1		05:21:18:736		
012:23:00,000	-40,4	14,6	15,2	-40,3	0,0	0,0	0,0	0,950	0,000	5009,981	0,0	-40,2		05:22:18:736		
012:24:00,000	-40,3	14,7	15,2	-40,3	0,0	0,0	0,0	0,950	0,000	5016,537	0,0	-40,2		05:23:18:736		
012:25:00,000	-40,4	14,7	15,2	-40,4	0,0	0,0	0,0	0,950	0,000	5011,852	0,0	-40,2		05:24:18:736		
012:26:00,000	-41,3	14,6	15,2	-41,3	0,0	0,0	0,0	0,950	0,000	5010,704	0,0	-41,0		05:25:18:736		
012:27:00,000	-41,8	14,6	15,2	-41,8	0,0	0,0	0,0	0,950	0,000	5011,278	0,0	-41,7		05:26:18:736		
012:28:00,000	-41,6	14,4	15,2	-41,6	0,0	0,0	0,0	0,950	0,000	5010,128	0,0	-41,4		05:27:18:736		
012:29:00,000	-41,2	14,4	15,2	-41,2	0,0	0,0	0,0	0,950	0,000	5011,194	0,0	-41,1		05:28:18:736		
012:30:00,000	-41,3	14,3	15,2	-41,3	0,0	0,0	0,0	0,950	0,000	5009,843	0,0	-41,1		05:29:18:736		
012:31:00,000	-40,7	14,1	15,2	-40,7	0,0	0,0	0,0	0,950	0,000	5008,954	0,0	-40,6		05:30:18:736		
012:32:00,000	-40,1	14,0	15,1	-40,1	0,0	0,0	0,0	0,950	0,000	5010,019	0,0	-39,9		05:31:18:736		
012:33:00,000	-40,1	14,1	15,1	-40,1	0,0	0,0	0,0	0,950	0,000	5009,312	0,0	-39,9		05:32:18:736		
012:34:00,000	-40,2	14,1	15,1	-40,2	0,0	0,0	0,0	0,950	0,000	5009,343	0,0	-40,2		05:33:18:736		
012:35:00,000	-40,4	14,1	15,1	-40,4	0,0	0,0	0,0	0,950	0,000	5009,194	0,0	-40,2		05:34:18:736		
012:36:00,000	-40,5	14,0	15,1	-40,5	0,0	0,0	0,0	0,950	0,000	5009,185	0,0	-40,4		05:35:18:736		
012:37:00,000	-40,5	14,0	15,1	-40,5	0,0	0,0	0,0	0,950	0,000	5008,542	0,0	-40,3		05:36:18:736		
012:38:00,000	-40,5	13,9	15,0	-40,5	0,0	0,0	0,0	0,950	0,000	5009,324	0,0	-40,4		05:37:18:736		
012:39:00,000	-40,4	13,9	15,0	-40,4	0,0	0,0	0,0	0,950	0,000	5009,296	0,0	-40,4		05:38:18:736		
012:40:00,000	-40,5	13,9	15,0	-40,5	0,0	0,0	0,0	0,950	0,000	5008,481	0,0	-40,3		05:39:18:736		
012:41:00,000	-40,3	13,9	15,0	-40,3	0,0	0,0	0,0	0,950	0,000	5008,816	0,0	-40,1		05:40:18:736		
012:42:00,000	-39,9	13,9	15,0	-39,9	0,0	0,0	0,0	0,950	0,000	5009,093	0,0	-39,8		05:41:18:736		
012:43:00,000	-39,6	13,9	15,0	-39,6	0,0	0,0	0,0	0,950	0,000	5009,019	0,0	-39,4		05:42:18:736		
012:44:00,000	-39,2	13,8	15,0	-39,2	0,0	0,0	0,0	0,950	0,000	5008,771	0,0	-39,2		05:43:18:736		
012:45:00,000	-39,5	13,8	14,9	-39,5	0,0	0,0	0,0	0,950	0,000	5009,111	0,0	-39,2		05:44:18:736		
012:46:00,000	-39,8	13,8	14,9	-39,8	0,0	0,0	0,0	0,950	0,000	5008,211	0,0	-39,6		05:45:18:736		
012:47:00,000	-40,1	13,9	14,9	-40,1	0,0	0,0	0,0	0,950	0,000	5009,129	0,0	-39,9		05:46:18:736		
012:48:00,000	-40,3	14,0	14,9	-40,3	0,0	0,0	0,0	0,950	0,000	5008,621	0,0	-40,4		05:47:18:736		
012:49:00,000	-39,3	14,0	14,9	-39,3	0,0	0,0	0,0	0,950	0,000	5009,752	0,0	-39,2		05:48:18:736		
012:50:00,000	-34,6	14,0	14,9	-34,6	0,0	0,0	0,0	0,950	0,000	5009,629	0,0	-34,3		05:49:18:736		
012:51:00,000	-33,2	14,1	14,9	-33,2	0,0	0,0	0,0	0,950	0,000	5009,546	0,0	-33,1		05:50:18:736		
012:52:00,000	-31,9	14,2	14,9	-31,9	0,0	0,0	0,0	0,950	0,000	5009,110	0,0	-31,6		05:51:18:736		
012:53:00,000	-25,6	14,2	14,9	-25,6	0,0	0,0	0,0	0,950	0,000	5008,963	0,0	-25,5		05:52:18:736		
012:54:00,000	-16,9	14,2	14,9	-16,9	0,0	0,0	0,0	0,950	0,000	5008,759	0,0	-16,6		05:53:18:736		
012:55:00,000	-13,0	14,2	14,9	-13,0	0,0	0,0	0,0	0,950	0,000	5008,945	0,0	-12,9		05:54:18:736		
012:56:00,000	-15,9	14,3	14,9	-15,8	0,0	0,0	0,0	0,950	0,000	5009,296	0,0	-15,6		05:55:18:736		
012:57:00,000	-15,0	14,3	14,9	-15,0	0,0	0,0	0,0	0,950	0,000	5009,629	0,0	-15,0		05:56:18:736		
012:58:00,000	-20,1	14,3	14,9	-20,1	0,0	0,0	0,0	0,950	0,000	5009,642	0,0	-20,0		05:57:18:736		
012:59:00,000	-24,6	14,4	15,0	-24,6	0,0	0,0	0,0	0,950	0,000	5009,713	0,0	-24,5		05:58:18:736		
013:00:00,000	-24,2	14,5	15,1	-24,2	0,0	0,0	0,0	0,950	0,000	5010,731	0,0	-24,1		05:59:18:736		
013:01:00,000	-25,6	14,6	15,1	-25,6	0,0	0,0	0,0	0,950	0,000	5009,981	0,0	-25,4		06:00:18:736		
013:02:00,000	-23,7	14,6	15,2	-23,7	0,0	0,0	0,0	0,950	0,000	5010,278	0,0	-23,7		06:01:18:736		
013:03:00,000	-12,2	14,5	15,2	-12,2	0,0	0,0	0,0	0,950	0,000	5008,463	0,0	-12,1		06:02:18:736		
013:04:00,000	-4,8	14,4	15,2	-4,8	0,0	0,0	0,0	0,950	0,000	5009,269	0,0	-4,8		06:03:18:736		
013:05:00,000	4,8	14,3	15,2	4,8	0,0	0,0	0,0	0,950	0,000	5009,824	0,0	4,9		06:04:18:736		
013:06:00,000	8,5	14,4	15,2	8,5	0,0	0,0	0,0	0,950	0,000	5009,844	0,0	8,6		06:05:18:736		
013:07:00,000	6,6	14,6	15,2	6,6	0,0	0,0	0,0	0,950	0,000	5009,676	0,0	6,6		06:06:18:736		
013:08:00,000	-2,8	14,6	15,2	-2,8	0,0	0,0	0,0	0,950	0,000	5009,954	0,0	-2,8		06:07:18:736		
013:09:00,000	-9,8	14,7	15,3	-9,8	0,0	0,0	0,0	0,950	0,000	5009,688	0,0	-9,7		06:08:18:736		
013:10:00,000	-14,0	14,7	15,3	-14,0	0,0	0,0	0,0	0,950	0,000	5009,602	0,0	-13,9		06:09:18:736		
013:11:00,000	-25,0	14,7	15,3	-25,0	0,0	0,0	0,0	0,950	0,000	5009,046	0,0	-25,0		06:10:18:736		
