[Connect DataFile][2.1]
Date:	22/04/2026
Time:	17:58:35
Unit:	°C
Resolution:	60,000/0,100
Values:	12
SnapshotTrigger:	0	0,0
MeasurementTrigger:	0	0,0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
009:56:00,000	-50,0	8,8	10,1	-50,0	0,0	0,0	0,0	0,950	0,000	5001,213	0,0	-50,0		03:54:35:680		
009:57:00,000	-50,0	8,8	10,1	-50,0	0,0	0,0	0,0	0,950	0,000	4999,981	0,0	-50,0		03:55:35:680		
009:58:00,000	-50,0	8,8	10,1	-50,0	0,0	0,0	0,0	0,950	0,000	5000,269	0,0	-50,0		03:56:35:680		
009:59:00,000	-50,0	8,7	10,1	-50,0	0,0	0,0	0,0	0,950	0,000	4999,537	0,0	-50,0		03:57:35:680		
010:00:00,000	-50,0	8,7	10,0	-50,0	0,0	0,0	0,0	0,950	0,000	4999,278	0,0	-50,0		03:58:35:680		
010:01:00,000	-50,0	8,7	10,0	-50,0	0,0	0,0	0,0	0,950	0,000	4999,741	0,0	-50,0		03:59:35:680		
010:02:00,000	-50,0	8,7	10,0	-50,0	0,0	0,0	0,0	0,950	0,000	4999,639	0,0	-50,0		04:00:35:680		
010:03:00,000	-50,0	8,7	10,0	-50,0	0,0	0,0	0,0	0,950	0,000	5000,119	0,0	-50,0		04:01:35:680		
010:04:00,000	-50,0	8,7	10,0	-50,0	0,0	0,0	0,0	0,950	0,000	5000,121	0,0	-50,0		04:02:35:680		
010:05:00,000	-50,0	8,6	10,0	-50,0	0,0	0,0	0,0	0,950	0,000	5000,593	0,0	-50,0		04:03:35:680		
010:06:00,000	-50,0	8,6	10,0	-50,0	0,0	0,0	0,0	0,950	0,000	5001,633	0,0	-50,0		04:04:35:680		
010:07:00,000	-50,0	8,6	10,0	-50,0	0,0	0,0	0,0	0,950	0,000	5000,111	0,0	-50,0		04:05:35:680		
010:08:00,000	-50,0	8,6	9,9	-50,0	0,0	0,0	0,0	0,950	0,000	5000,519	0,0	-50,0		04:06:35:680		
010:09:00,000	-50,0	8,6	9,9	-50,0	0,0	0,0	0,0	0,950	0,000	4999,440	0,0	-50,0		04:07:35:680		
010:10:00,000	-50,0	8,6	9,9	-50,0	0,0	0,0	0,0	0,950	0,000	4999,824	0,0	-50,0		04:08:35:680		
010:11:00,000	-50,0	8,5	9,9	-50,0	0,0	0,0	0,0	0,950	0,000	5003,879	0,0	-50,0		04:09:35:680		
010:12:00,000	-50,0	8,5	9,9	-50,0	0,0	0,0	0,0	0,950	0,000	4998,981	0,0	-50,0		04:10:35:680		
010:13:00,000	-50,0	8,5	9,9	-50,0	0,0	0,0	0,0	0,950	0,000	4999,231	0,0	-50,0		04:11:35:680		
010:14:00,000	-50,0	8,5	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	5000,102	0,0	-50,0		04:12:35:680		
010:15:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	5001,379	0,0	-50,0		04:13:35:680		
010:16:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	5000,231	0,0	-50,0		04:14:35:680		
010:17:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	5000,185	0,0	-50,0		04:15:35:680		
010:18:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	5000,639	0,0	-50,0		04:16:35:680		
010:19:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	5000,722	0,0	-50,0		04:17:35:680		
010:20:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	5000,417	0,0	-50,0		04:18:35:680		
010:21:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	5000,889	0,0	-50,0		04:19:35:680		
010:22:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	4999,789	0,0	-50,0		04:20:35:680		
010:23:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	4999,889	0,0	-50,0		04:21:35:680		
010:24:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	4999,491	0,0	-50,0		04:22:35:680		
010:25:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	4999,621	0,0	-50,0		04:23:35:680		
010:26:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	5000,615	0,0	-50,0		04:24:35:680		
010:27:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	5000,343	0,0	-50,0		04:25:35:680		
010:28:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	4999,991	0,0	-50,0		04:26:35:680		
010:29:00,000	-50,0	8,5	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	4999,259	0,0	-50,0		04:27:35:680		
010:30:00,000	-50,0	8,5	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	4999,981	0,0	-50,0		04:28:35:680		
010:31:00,000	-50,0	8,5	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	4999,639	0,0	-50,0		04:29:35:680		
010:32:00,000	-50,0	8,5	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	4999,565	0,0	-50,0		04:30:35:680		
010:33:00,000	-50,0	8,5	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	5001,523	0,0	-50,0		04:31:35:680		
010:34:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	4999,898	0,0	-50,0		04:32:35:680		
010:35:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	4999,722	0,0	-50,0		04:33:35:680		
010:36:00,000	-50,0	8,4	9,8	-50,0	0,0	0,0	0,0	0,950	0,000	5000,333	0,0	-50,0		04:34:35:680		
010:37:00,000	-50,0	8,4	9,7	-50,0	0,0	0,0	0,0	0,950	0,000	5001,138	0,0	-50,0		04:35:35:680		
010:38:00,000	-50,0	8,4	9,7	-50,0	0,0	0,0	0,0	0,950	0,000	5000,463	0,0	-50,0		04:36:35:680		
010:39:00,000	-50,0	8,4	9,7	-50,0	0,0	0,0	0,0	0,950	0,000	4999,824	0,0	-50,0		04:37:35:680		
010:40:00,000	-50,0	8,4	9,7	-50,0	0,0	0,0	0,0	0,950	0,000	5000,148	0,0	-50,0		04:38:35:680		
010:41:00,000	-50,0	8,3	9,7	-50,0	0,0	0,0	0,0	0,950	0,000	5000,046	0,0	-50,0		04:39:35:680		
010:42:00,000	-50,0	8,3	9,7	-50,0	0,0	0,0	0,0	0,950	0,000	4999,213	0,0	-50,0		04:40:35:680		
010:43:00,000	-50,0	8,3	9,7	-50,0	0,0	0,0	0,0	0,950	0,000	5006,504	0,0	-50,0		04:41:35:680		
010:44:00,000	-50,0	8,2	9,6	-50,0	0,0	0,0	0,0	0,950	0,000	5008,407	0,0	-50,0		04:42:35:680		
010:45:00,000	-50,0	8,2	9,6	-50,0	0,0	0,0	0,0	0,950	0,000	5010,438	0,0	-50,0		04:43:35:680		
010:46:00,000	-50,0	8,2	9,6	-50,0	0,0	0,0	0,0	0,950	0,000	5001,802	0,0	-50,0		04:44:35:680		
010:47:00,000	-50,0	8,1	9,6	-50,0	0,0	0,0	0,0	0,950	0,000	5003,928	0,0	-50,0		04:45:35:680		
010:48:00,000	-50,0	8,1	9,7	-50,0	0,0	0,0	0,0	0,950	0,000	5008,485	0,0	-50,0		04:46:35:680		
010:49:00,000	-50,0	8,1	9,7	-50,0	0,0	0,0	0,0	0,950	0,000	5004,771	0,0	-50,0		04:47:35:680		
010:50:00,000	-50,0	8,1	9,7	-50,0	0,0	0,0	0,0	0,950	0,000	5006,674	0,0	-50,0		04:48:35:680		
010:51:00,000	-50,0	8,1	9,6	-50,0	0,0	0,0	0,0	0,950	0,000	5005,958	0,0	-50,0		04:49:35:680		
010:52:00,000	-50,0	8,1	9,7	-50,0	0,0	0,0	0,0	0,950	0,000	5002,543	0,0	-50,0		04:50:35:680		
010:53:00,000	-50,0	8,1	9,6	-50,0	0,0	0,0	0,0	0,950	0,000	5002,317	0,0	-50,0		04:51:35:680		
010:54:00,000	-50,0	8,1	9,6	-50,0	0,0	0,0	0,0	0,950	0,000	5002,951	0,0	-50,0		04:52:35:680		
010:55:00,000	-50,0	8,1	9,6	-50,0	0,0	0,0	0,0	0,950	0,000	5003,673	0,0	-50,0		04:53:35:680		
010:56:00,000	-50,0	8,1	9,7	-50,0	0,0	0,0	0,0	0,950	0,000	5010,489	0,0	-50,0		04:54:35:680		
010:57:00,000	-50,0	8,1	9,7	-50,0	0,0	0,0	0,0	0,950	0,000	5010,236	0,0	-50,0		04:55:35:680		
---------------------------------
End of File
